"date";"prcp_chirps"
1981-01-01;23.4282398223877
1981-02-01;44.700927734375
1981-03-01;14.0419635772705
1981-04-01;10.5032939910889
1981-05-01;15.9666290283203
1981-06-01;8.3796911239624
1981-07-01;4.01391887664795
1981-08-01;7.86692428588867
1981-09-01;16.5227012634277
1981-10-01;26.8024978637695
1981-11-01;10.0817289352417
1981-12-01;12.960376739502
1982-01-01;48.0597686767578
1982-02-01;23.4008235931396
1982-03-01;39.0636367797852
1982-04-01;37.992748260498
1982-05-01;24.7199459075928
1982-06-01;3.8643012046814
1982-07-01;3.49503231048584
1982-08-01;6.13571929931641
1982-09-01;34.1682205200195
1982-10-01;76.605094909668
1982-11-01;60.9235038757324
1982-12-01;24.6908569335938
1983-01-01;26.5052528381348
1983-02-01;11.2339458465576
1983-03-01;24.2703018188477
1983-04-01;11.2634220123291
1983-05-01;21.4806098937988
1983-06-01;11.3944797515869
1983-07-01;3.55893182754517
1983-08-01;3.49822330474854
1983-09-01;14.3496017456055
1983-10-01;43.9406051635742
1983-11-01;22.9035453796387
1983-12-01;14.9338684082031
1984-01-01;22.475959777832
1984-02-01;20.9567222595215
1984-03-01;16.8077926635742
1984-04-01;24.5234508514404
1984-05-01;7.23752975463867
1984-06-01;2.83162426948547
1984-07-01;3.20950770378113
1984-08-01;9.31092643737793
1984-09-01;23.8991355895996
1984-10-01;77.7693481445312
1984-11-01;13.1213655471802
1984-12-01;42.5200576782227
1985-01-01;39.6194190979004
1985-02-01;19.7248363494873
1985-03-01;32.9240913391113
1985-04-01;22.8039417266846
1985-05-01;20.8555068969727
1985-06-01;5.70369577407837
1985-07-01;3.52803373336792
1985-08-01;2.70929265022278
1985-09-01;23.3971824645996
1985-10-01;26.5991744995117
1985-11-01;11.4700927734375
1985-12-01;19.3931407928467
1986-01-01;24.3170394897461
1986-02-01;13.0440788269043
1986-03-01;64.1642227172852
1986-04-01;12.6582670211792
1986-05-01;25.1024875640869
1986-06-01;5.48554754257202
1986-07-01;6.02904796600342
1986-08-01;5.07376623153687
1986-09-01;28.1771659851074
1986-10-01;66.3425445556641
1986-11-01;58.4723167419434
1986-12-01;27.3731250762939
1987-01-01;23.9585590362549
1987-02-01;21.0377731323242
1987-03-01;10.907678604126
1987-04-01;25.5333671569824
1987-05-01;17.637020111084
1987-06-01;8.66414451599121
1987-07-01;6.2073826789856
1987-08-01;5.76400947570801
1987-09-01;15.8290958404541
1987-10-01;13.3533420562744
1987-11-01;27.5271682739258
1987-12-01;15.0857362747192
1988-01-01;18.7228603363037
1988-02-01;13.3312339782715
1988-03-01;18.2240505218506
1988-04-01;29.4909839630127
1988-05-01;28.6387634277344
1988-06-01;15.7800321578979
1988-07-01;3.53918790817261
1988-08-01;3.92522025108337
1988-09-01;13.5726690292358
1988-10-01;7.9159197807312
1988-11-01;42.2775192260742
1988-12-01;28.48166847229
1989-01-01;24.110668182373
1989-02-01;18.0559005737305
1989-03-01;9.56943702697754
1989-04-01;15.1918706893921
1989-05-01;11.4013032913208
1989-06-01;8.47906684875488
1989-07-01;6.0015697479248
1989-08-01;13.8566484451294
1989-09-01;20.0286846160889
1989-10-01;33.5627517700195
1989-11-01;21.8086318969727
1989-12-01;34.382698059082
1990-01-01;146.884811401367
1990-02-01;6.95503902435303
1990-03-01;26.9673023223877
1990-04-01;48.4366226196289
1990-05-01;30.3912124633789
1990-06-01;7.88350296020508
1990-07-01;6.12748527526855
1990-08-01;15.5890598297119
1990-09-01;42.2604103088379
1990-10-01;38.3189697265625
1990-11-01;31.8610191345215
1990-12-01;20.6034812927246
1991-01-01;55.365478515625
1991-02-01;26.0275535583496
1991-03-01;57.8108520507812
1991-04-01;29.4558048248291
1991-05-01;16.4575099945068
1991-06-01;7.77051210403442
1991-07-01;3.7733325958252
1991-08-01;3.61735868453979
1991-09-01;77.9306564331055
1991-10-01;23.6605491638184
1991-11-01;30.0836925506592
1991-12-01;6.38269901275635
1992-01-01;41.0087013244629
1992-02-01;41.671215057373
1992-03-01;28.9715995788574
1992-04-01;39.7154922485352
1992-05-01;27.726634979248
1992-06-01;7.83027935028076
1992-07-01;4.06285715103149
1992-08-01;3.65478229522705
1992-09-01;16.4777011871338
1992-10-01;31.5387153625488
1992-11-01;57.4663352966309
1992-12-01;56.1071968078613
1993-01-01;14.1061372756958
1993-02-01;24.7025413513184
1993-03-01;24.1027870178223
1993-04-01;7.99437141418457
1993-05-01;18.392484664917
1993-06-01;4.3581428527832
1993-07-01;3.40989828109741
1993-08-01;3.62378120422363
1993-09-01;27.3832912445068
1993-10-01;33.1034622192383
1993-11-01;25.6363868713379
1993-12-01;9.69209766387939
1994-01-01;19.7894802093506
1994-02-01;46.4185752868652
1994-03-01;21.9342784881592
1994-04-01;19.2471237182617
1994-05-01;26.0324077606201
1994-06-01;6.4388370513916
1994-07-01;3.86478352546692
1994-08-01;3.77866172790527
1994-09-01;35.8897476196289
1994-10-01;33.4335670471191
1994-11-01;11.1637763977051
1994-12-01;4.57061243057251
1995-01-01;26.3208961486816
1995-02-01;9.03267383575439
1995-03-01;15.4084129333496
1995-04-01;13.5588216781616
1995-05-01;8.97207069396973
1995-06-01;11.0478820800781
1995-07-01;4.68786334991455
1995-08-01;18.9015769958496
1995-09-01;122.027297973633
1995-10-01;18.7766952514648
1995-11-01;33.2662048339844
1995-12-01;36.6297836303711
1996-01-01;60.4392700195312
1996-02-01;36.4834632873535
1996-03-01;30.7255058288574
1996-04-01;33.3852653503418
1996-05-01;40.2996025085449
1996-06-01;8.34243869781494
1996-07-01;4.88804197311401
1996-08-01;12.6731595993042
1996-09-01;48.4603691101074
1996-10-01;14.9999780654907
1996-11-01;25.8871688842773
1996-12-01;17.3978691101074
1997-01-01;46.7471466064453
1997-02-01;16.6950740814209
1997-03-01;5.87364530563354
1997-04-01;29.8737106323242
1997-05-01;11.0379133224487
1997-06-01;10.5308322906494
1997-07-01;3.76826095581055
1997-08-01;18.7639751434326
1997-09-01;149.441879272461
