"date";"prcp_chirps"
1981-01-01;74.082633972168
1981-02-01;33.2129859924316
1981-03-01;26.1170196533203
1981-04-01;17.5259418487549
1981-05-01;20.7833385467529
1981-06-01;8.13745307922363
1981-07-01;1.5377641916275
1981-08-01;4.35562229156494
1981-09-01;7.38804912567139
1981-10-01;29.5997619628906
1981-11-01;26.5830745697021
1981-12-01;36.9035263061523
1982-01-01;103.122024536133
1982-02-01;41.487174987793
1982-03-01;69.8075485229492
1982-04-01;54.2603492736816
1982-05-01;30.9384574890137
1982-06-01;2.79206800460815
1982-07-01;1.26417052745819
1982-08-01;4.32049655914307
1982-09-01;29.9811363220215
1982-10-01;84.2565460205078
1982-11-01;116.573120117188
1982-12-01;65.5199890136719
1983-01-01;43.7171859741211
1983-02-01;16.6981048583984
1983-03-01;44.7995910644531
1983-04-01;10.1624851226807
1983-05-01;20.2724456787109
1983-06-01;7.84789896011353
1983-07-01;1.88386583328247
1983-08-01;2.75415325164795
1983-09-01;39.4801177978516
1983-10-01;39.0506973266602
1983-11-01;66.0875015258789
1983-12-01;80.6394653320312
1984-01-01;63.6832580566406
1984-02-01;51.732666015625
1984-03-01;28.2109870910645
1984-04-01;26.2620544433594
1984-05-01;8.12035179138184
1984-06-01;3.47123241424561
1984-07-01;1.34267497062683
1984-08-01;8.00578117370605
1984-09-01;32.9899368286133
1984-10-01;84.8828048706055
1984-11-01;26.4679355621338
1984-12-01;127.780647277832
1985-01-01;63.0157165527344
1985-02-01;41.4469261169434
1985-03-01;48.3595542907715
1985-04-01;37.2189598083496
1985-05-01;26.5044918060303
1985-06-01;4.38866567611694
1985-07-01;1.42396986484528
1985-08-01;2.58386516571045
1985-09-01;25.7580089569092
1985-10-01;41.7278060913086
1985-11-01;32.6472854614258
1985-12-01;13.2384204864502
1986-01-01;39.2067451477051
1986-02-01;33.752124786377
1986-03-01;117.888809204102
1986-04-01;15.3275814056396
1986-05-01;18.3753890991211
1986-06-01;6.3425874710083
1986-07-01;3.07836079597473
1986-08-01;3.76824760437012
1986-09-01;29.5445156097412
1986-10-01;125.890769958496
1986-11-01;78.2655410766602
1986-12-01;69.4742889404297
1987-01-01;43.8878784179688
1987-02-01;50.1241874694824
1987-03-01;41.6798400878906
1987-04-01;20.5723609924316
1987-05-01;21.6347732543945
1987-06-01;6.02845764160156
1987-07-01;2.86226177215576
1987-08-01;3.54002547264099
1987-09-01;21.6308841705322
1987-10-01;22.4163875579834
1987-11-01;49.7617835998535
1987-12-01;38.6496467590332
1988-01-01;33.1164054870605
1988-02-01;24.1108589172363
1988-03-01;27.1785507202148
1988-04-01;30.2881031036377
1988-05-01;14.4113712310791
1988-06-01;15.804310798645
1988-07-01;1.58642148971558
1988-08-01;3.44814014434814
1988-09-01;9.11381530761719
1988-10-01;23.4068050384521
1988-11-01;48.118782043457
1988-12-01;51.3080215454102
1989-01-01;42.9328079223633
1989-02-01;22.6487941741943
1989-03-01;11.4414167404175
1989-04-01;34.4297065734863
1989-05-01;15.3944139480591
1989-06-01;6.83929443359375
1989-07-01;3.03622627258301
1989-08-01;5.6089506149292
1989-09-01;21.744571685791
1989-10-01;22.0984840393066
1989-11-01;36.3355178833008
1989-12-01;95.8484420776367
1990-01-01;178.818572998047
1990-02-01;10.1001434326172
1990-03-01;31.6156368255615
1990-04-01;34.4933586120605
1990-05-01;40.0891571044922
1990-06-01;5.29767417907715
1990-07-01;2.62332606315613
1990-08-01;7.04614305496216
1990-09-01;11.7507305145264
1990-10-01;56.7247581481934
1990-11-01;74.4910583496094
1990-12-01;99.2072525024414
1991-01-01;106.433837890625
1991-02-01;43.3946762084961
1991-03-01;66.7202987670898
1991-04-01;51.1771774291992
1991-05-01;13.9508743286133
1991-06-01;6.26705980300903
1991-07-01;1.4301917552948
1991-08-01;3.29778146743774
1991-09-01;73.6384048461914
1991-10-01;47.5527267456055
1991-11-01;81.9814071655273
1991-12-01;78.0443801879883
1992-01-01;48.7736740112305
1992-02-01;42.6400375366211
1992-03-01;31.8200187683105
1992-04-01;42.3892440795898
1992-05-01;33.2213249206543
1992-06-01;5.2964334487915
1992-07-01;3.9697437286377
1992-08-01;5.74003505706787
1992-09-01;30.3410263061523
1992-10-01;52.2183151245117
1992-11-01;55.8061256408691
1992-12-01;83.343864440918
1993-01-01;27.3876094818115
1993-02-01;52.0907287597656
1993-03-01;22.9607563018799
1993-04-01;9.58432292938232
1993-05-01;20.902889251709
1993-06-01;4.18562126159668
1993-07-01;1.83819580078125
1993-08-01;2.4319703578949
1993-09-01;31.1414413452148
1993-10-01;62.4082336425781
1993-11-01;57.2426605224609
1993-12-01;26.3748378753662
1994-01-01;38.5160064697266
1994-02-01;71.3299713134766
1994-03-01;6.11249542236328
1994-04-01;17.5940399169922
1994-05-01;18.0800590515137
1994-06-01;5.75924873352051
1994-07-01;2.06306576728821
1994-08-01;3.42934513092041
1994-09-01;30.1893196105957
1994-10-01;74.7015914916992
1994-11-01;33.1778182983398
1994-12-01;11.2339887619019
1995-01-01;71.2127075195312
1995-02-01;11.6875677108765
1995-03-01;30.5679874420166
1995-04-01;16.8373527526855
1995-05-01;11.2332677841187
1995-06-01;14.9699239730835
1995-07-01;1.84260857105255
1995-08-01;12.2895050048828
1995-09-01;93.1330718994141
1995-10-01;23.7170295715332
1995-11-01;74.2791442871094
1995-12-01;70.4529342651367
1996-01-01;76.3181762695312
1996-02-01;72.1403121948242
1996-03-01;44.1738624572754
1996-04-01;42.4598693847656
1996-05-01;43.8154373168945
1996-06-01;11.0082807540894
1996-07-01;2.74203038215637
1996-08-01;15.6480960845947
1996-09-01;30.7675628662109
1996-10-01;20.3399505615234
1996-11-01;50.8971481323242
1996-12-01;54.32470703125
1997-01-01;63.680908203125
1997-02-01;27.0690822601318
1997-03-01;14.6538028717041
1997-04-01;19.32373046875
1997-05-01;8.2473087310791
1997-06-01;9.52191352844238
1997-07-01;1.96976006031036
1997-08-01;17.9980335235596
1997-09-01;135.747024536133
1997-10-01;41.9432067871094
1997-11-01;69.1765899658203
1997-12-01;64.3787307739258
1998-01-01;46.1739349365234
1998-02-01;26.0076465606689
1998-03-01;24.4299869537354
1998-04-01;30.4567451477051
1998-05-01;16.2278327941895
1998-06-01;6.0725622177124
1998-07-01;1.49329304695129
1998-08-01;4.37802076339722
1998-09-01;26.3396339416504
1998-10-01;81.4430694580078
1998-11-01;56.0225639343262
1998-12-01;32.2242965698242
1999-01-01;77.9379196166992
1999-02-01;36.0320205688477
1999-03-01;29.3023681640625
1999-04-01;25.3212890625
1999-05-01;14.6154651641846
1999-06-01;10.4501028060913
1999-07-01;2.16116428375244
1999-08-01;4.41507244110107
1999-09-01;14.5832862854004
1999-10-01;10.7640743255615
1999-11-01;113.112991333008
1999-12-01;63.0524635314941
2000-01-01;28.2917156219482
