"date";"prcp_chirps"
1981-01-01;3.51440143585205
1981-02-01;4.75215911865234
1981-03-01;7.00442790985107
1981-04-01;3.58924984931946
1981-05-01;2.31285238265991
1981-06-01;2.34372878074646
1981-07-01;0.203566074371338
1981-08-01;1.10103476047516
1981-09-01;5.35847091674805
1981-10-01;8.57253074645996
1981-11-01;10.3856773376465
1981-12-01;4.40717887878418
1982-01-01;7.75190782546997
1982-02-01;2.17512059211731
1982-03-01;11.5880756378174
1982-04-01;11.843900680542
1982-05-01;4.84618663787842
1982-06-01;1.36593961715698
1982-07-01;0.216167628765106
1982-08-01;0.950718283653259
1982-09-01;6.96903371810913
1982-10-01;14.6759662628174
1982-11-01;37.5308380126953
1982-12-01;11.0506057739258
1983-01-01;4.66762447357178
1983-02-01;1.60345506668091
1983-03-01;16.7553062438965
1983-04-01;7.05703353881836
1983-05-01;6.34187126159668
1983-06-01;2.24032664299011
1983-07-01;0.216335847973824
1983-08-01;0.969840824604034
1983-09-01;3.66900491714478
1983-10-01;7.83929538726807
1983-11-01;7.44812870025635
1983-12-01;9.55757141113281
1984-01-01;5.11800050735474
1984-02-01;1.70327615737915
1984-03-01;13.7178230285645
1984-04-01;6.61788845062256
1984-05-01;3.34763360023499
1984-06-01;1.07521533966064
1984-07-01;0.212074309587479
1984-08-01;0.983371555805206
1984-09-01;4.41479730606079
1984-10-01;33.1541213989258
1984-11-01;8.90990447998047
1984-12-01;6.78968048095703
1985-01-01;9.61156940460205
1985-02-01;1.07295870780945
1985-03-01;8.87290382385254
1985-04-01;10.2593107223511
1985-05-01;5.24026393890381
1985-06-01;1.16630983352661
1985-07-01;0.215477392077446
1985-08-01;0.917808890342712
1985-09-01;4.73997020721436
1985-10-01;7.08332920074463
1985-11-01;8.98024654388428
1985-12-01;9.10990047454834
1986-01-01;4.43023777008057
1986-02-01;1.20766425132751
1986-03-01;27.2880744934082
1986-04-01;11.1476402282715
1986-05-01;5.36913204193115
1986-06-01;1.74015474319458
1986-07-01;0.215362802147865
1986-08-01;0.909494042396545
1986-09-01;6.97341012954712
1986-10-01;13.9685134887695
1986-11-01;30.6478824615479
1986-12-01;9.51660919189453
1987-01-01;6.68292331695557
1987-02-01;1.63960456848145
1987-03-01;9.17893505096436
1987-04-01;8.38882160186768
1987-05-01;4.39187479019165
1987-06-01;1.65712404251099
1987-07-01;0.235158681869507
1987-08-01;0.901390314102173
1987-09-01;5.21159076690674
1987-10-01;13.4129905700684
1987-11-01;10.3163995742798
1987-12-01;7.00181865692139
1988-01-01;3.95774245262146
1988-02-01;1.42319440841675
1988-03-01;9.47412967681885
1988-04-01;5.13091421127319
1988-05-01;4.96978712081909
1988-06-01;4.49772453308105
1988-07-01;0.215354099869728
1988-08-01;0.988685369491577
1988-09-01;7.53228950500488
1988-10-01;8.14732265472412
1988-11-01;32.7642631530762
1988-12-01;13.7834434509277
1989-01-01;6.5792407989502
1989-02-01;1.22804117202759
1989-03-01;8.69241142272949
1989-04-01;5.90549945831299
1989-05-01;3.99952220916748
1989-06-01;1.49415445327759
1989-07-01;0.21542426943779
1989-08-01;0.952348828315735
1989-09-01;4.65412712097168
1989-10-01;6.35266590118408
1989-11-01;8.81023502349854
1989-12-01;10.9829559326172
1990-01-01;14.9300861358643
1990-02-01;0.939208745956421
1990-03-01;16.31760597229
1990-04-01;13.8775339126587
1990-05-01;10.072434425354
1990-06-01;1.11738276481628
1990-07-01;0.215424612164497
1990-08-01;1.00862658023834
1990-09-01;4.01036262512207
1990-10-01;11.4115962982178
1990-11-01;13.1194038391113
1990-12-01;13.5920333862305
1991-01-01;5.16942405700684
1991-02-01;1.35151898860931
1991-03-01;27.0368537902832
1991-04-01;8.78731155395508
1991-05-01;5.08505058288574
1991-06-01;1.84597659111023
1991-07-01;0.215712234377861
1991-08-01;0.929561138153076
1991-09-01;4.13143920898438
1991-10-01;10.0895338058472
1991-11-01;15.8740825653076
1991-12-01;7.38076019287109
1992-01-01;8.70791625976562
1992-02-01;2.1260998249054
1992-03-01;22.2998504638672
1992-04-01;11.8774471282959
1992-05-01;5.1324405670166
1992-06-01;1.96163499355316
