"date";"prcp_chirps"
1981-01-01;6.7066650390625
1981-02-01;21.0568313598633
1981-03-01;6.9141149520874
1981-04-01;4.80243396759033
1981-05-01;4.78347015380859
1981-06-01;4.97795629501343
1981-07-01;0.727283954620361
1981-08-01;2.2930064201355
1981-09-01;12.3548259735107
1981-10-01;16.6950340270996
1981-11-01;7.54982852935791
1981-12-01;6.84196805953979
1982-01-01;18.6510906219482
1982-02-01;11.4727773666382
1982-03-01;15.4051151275635
1982-04-01;23.1053333282471
1982-05-01;8.48329544067383
1982-06-01;2.72190761566162
1982-07-01;0.916199207305908
1982-08-01;2.2771155834198
1982-09-01;24.4865188598633
1982-10-01;58.2964744567871
1982-11-01;53.5809555053711
1982-12-01;32.7778778076172
1983-01-01;7.55715656280518
1983-02-01;4.6215238571167
1983-03-01;14.8707542419434
1983-04-01;10.9271364212036
1983-05-01;10.3933486938477
1983-06-01;6.29617691040039
1983-07-01;0.85141384601593
1983-08-01;2.28441166877747
1983-09-01;10.5836954116821
1983-10-01;31.2037696838379
1983-11-01;8.60510730743408
1983-12-01;20.2589073181152
1984-01-01;5.37808036804199
1984-02-01;7.36004734039307
1984-03-01;20.4277839660645
1984-04-01;17.2078399658203
1984-05-01;4.63043546676636
1984-06-01;2.04307842254639
1984-07-01;0.734534025192261
1984-08-01;2.67114162445068
1984-09-01;11.4014091491699
1984-10-01;101.554542541504
1984-11-01;15.798656463623
1984-12-01;23.2048492431641
1985-01-01;27.0223045349121
1985-02-01;3.16200637817383
1985-03-01;14.3287105560303
1985-04-01;14.3966379165649
1985-05-01;6.66953086853027
1985-06-01;3.32405400276184
1985-07-01;1.04719352722168
1985-08-01;2.01832985877991
1985-09-01;25.709415435791
1985-10-01;21.3381614685059
1985-11-01;8.13507461547852
1985-12-01;36.3220748901367
1986-01-01;7.45737886428833
1986-02-01;4.47756719589233
1986-03-01;21.5745506286621
1986-04-01;14.5478715896606
1986-05-01;13.0652189254761
1986-06-01;3.72616672515869
1986-07-01;1.41451573371887
1986-08-01;2.93835878372192
1986-09-01;20.2768592834473
1986-10-01;24.6639499664307
1986-11-01;49.5937232971191
1986-12-01;20.7245998382568
1987-01-01;13.3028373718262
1987-02-01;9.11508464813232
1987-03-01;9.33126640319824
1987-04-01;27.9257202148438
1987-05-01;7.34749794006348
1987-06-01;4.78267192840576
1987-07-01;1.27107810974121
1987-08-01;2.885174036026
1987-09-01;13.3379039764404
1987-10-01;17.2488250732422
1987-11-01;13.0298233032227
1987-12-01;16.5924263000488
1988-01-01;15.4463033676147
1988-02-01;3.47842073440552
1988-03-01;6.38553524017334
1988-04-01;7.89808320999146
1988-05-01;8.86610698699951
1988-06-01;9.2972297668457
1988-07-01;0.797206103801727
1988-08-01;2.25040864944458
1988-09-01;17.305736541748
1988-10-01;7.84382629394531
1988-11-01;47.0284156799316
1988-12-01;24.0610866546631
1989-01-01;28.857551574707
1989-02-01;6.24880981445312
1989-03-01;7.61115074157715
1989-04-01;4.10054779052734
1989-05-01;6.57775592803955
