id_station,lon,lat
id_5263,10.14999866,31.27499962
id_10934,8.099998474,34.07500076
id_13633,10.44999886,35.375
id_12684,8.899998665,34.92499924
id_13802,8.699998856,35.47499847
id_9058,11.19999886,33.125
id_14508,8.299998283,35.82500076
id_6383,10.04999828,31.82499886
id_15736,8.499998093,36.42499924
id_7725,10.84999847,32.47499847
id_12714,10.39999866,34.92499924
id_14857,10.44999886,35.97499847
id_9842,9.599998474,33.52499771
id_10843,8.649998665,34.02499771
id_11565,9.049998283,34.375
id_10111,7.749998569,33.67499924
id_7687,8.949998856,32.47499847
id_14211,8.749998093,35.67499924
id_14839,9.549998283,35.97499847
id_7400,9.899998665,32.32500076
id_16473,9.649998665,36.77499771
id_12072,8.899998665,34.625
id_16892,10.19999886,36.97499847
id_5149,9.549998283,31.22499847
id_8331,10.54999828,32.77499771
id_14124,9.499998093,35.625
id_11134,7.899998188,34.17499924
id_4550,10.19999886,30.92499924
id_8138,11.09999847,32.67499924
id_16370,9.599998474,36.72499847
id_7937,11.24999809,32.57500076
id_9232,9.699998856,33.22499847
id_9433,9.549998283,33.32500076
id_9113,8.849998474,33.17499924
id_14016,9.199998856,35.57500076
id_9812,8.099998474,33.52499771
id_10259,10.04999828,33.72499847
id_8642,10.79999828,32.92499924
id_7985,8.549998283,32.625
id_13542,10.99999809,35.32500076
id_15049,9.849998474,36.07500076
id_12484,9.099998474,34.82500076
id_4740,9.499998093,31.02499962
id_10456,9.699998856,33.82500076
id_11551,8.349998474,34.375
id_15234,8.899998665,36.17499924
id_13500,8.899998665,35.32500076
id_17491,9.549998283,37.27499771
id_8914,9.099998474,33.07500076
id_11461,8.949998856,34.32500076
id_8548,11.19999886,32.875
id_16061,9.449998856,36.57500076
id_7004,10.49999809,32.125
id_4857,10.24999809,31.07499886
id_13029,10.84999847,35.07500076
id_16176,10.09999847,36.625
id_10255,9.849998474,33.72499847
id_13608,9.199998856,35.375
id_10432,8.499998093,33.82500076
id_9616,8.499998093,33.42499924
id_9735,9.349998474,33.47499847
id_7828,10.89999866,32.52499771
id_11570,9.299998283,34.375
id_12377,8.849998474,34.77499771
id_9965,10.64999866,33.57500076
id_16358,8.999998093,36.72499847
id_11645,7.949998379,34.42499924
id_4537,9.549998283,30.92499924
id_9147,10.54999828,33.17499924
id_11785,9.849998474,34.47499847
id_8144,11.39999866,32.67499924
id_12372,8.599998474,34.77499771
id_12483,9.049998283,34.82500076
id_6279,9.949998856,31.77499962
id_9831,9.049998283,33.52499771
id_12200,10.19999886,34.67499924
id_6478,9.699998856,31.87499809
id_7180,9.099998474,32.22499847
id_9911,7.949998379,33.57500076
id_14304,8.299998283,35.72499847
id_10151,9.749998093,33.67499924
id_13729,10.14999866,35.42499924
id_13205,9.449998856,35.17499924
id_6472,9.399998665,31.87499809
id_5054,9.899998665,31.17499924
id_10760,9.599998474,33.97499847
id_14318,8.999998093,35.72499847
id_12168,8.599998474,34.67499924
id_8042,11.39999866,32.625
id_10260,10.09999847,33.72499847
id_15361,10.14999866,36.22499847
id_9953,10.04999828,33.57500076
id_9297,7.849998474,33.27499771
id_13713,9.349998474,35.42499924
id_9501,7.849998474,33.375
id_7104,10.39999866,32.17499924
id_14330,9.599998474,35.72499847
id_12686,8.999998093,34.92499924
id_9754,10.29999828,33.47499847
id_7981,8.349998474,32.625
id_13518,9.799998283,35.32500076
id_11788,9.999998093,34.47499847
id_16906,10.89999866,36.97499847
id_16373,9.749998093,36.72499847
id_9830,8.999998093,33.52499771
id_10924,7.599998474,34.07500076
id_9513,8.449998856,33.375
id_7693,9.249998093,32.47499847
id_14414,8.699998856,35.77499771
id_16047,8.749998093,36.57500076
id_8655,11.4499979,32.92499924
id_15045,9.649998665,36.07500076
id_8513,9.449998856,32.875
