"id_station","lon","lat"
"station_474",25,13
"station_475",25.5,13
"station_476",26,13
"station_477",26.5,13
"station_478",27,13
"station_479",27.5,13
"station_480",28,13
"station_481",28.5,13
"station_482",29,13
"station_483",29.5,13
"station_484",30,13
"station_485",30.5,13
"station_486",31,13
"station_487",31.5,13
"station_488",32,13
"station_489",32.5,13
"station_490",33,13
"station_491",33.5,13
"station_492",34,13
"station_493",34.5,13
"station_494",35,13
"station_495",35.5,13
"station_496",36,13
"station_497",22.5,12.5
"station_498",23,12.5
"station_499",23.5,12.5
"station_500",24,12.5
"station_501",24.5,12.5
"station_502",25,12.5
"station_503",25.5,12.5
"station_504",26,12.5
"station_505",26.5,12.5
"station_506",27,12.5
"station_507",27.5,12.5
"station_508",28,12.5
"station_509",28.5,12.5
"station_510",29,12.5
"station_511",29.5,12.5
"station_512",30,12.5
"station_513",30.5,12.5
"station_514",31,12.5
"station_515",31.5,12.5
"station_516",32,12.5
"station_517",32.5,12.5
"station_518",33,12.5
"station_519",33.5,12.5
"station_520",34,12.5
"station_521",34.5,12.5
"station_522",35,12.5
"station_523",35.5,12.5
"station_524",23,12
"station_525",23.5,12
"station_526",24,12
"station_527",24.5,12
"station_528",25,12
"station_529",25.5,12
"station_530",26,12
"station_531",26.5,12
"station_532",27,12
"station_533",27.5,12
"station_534",28,12
"station_535",28.5,12
"station_536",29,12
"station_537",29.5,12
"station_538",30,12
"station_539",30.5,12
"station_540",31,12
"station_541",31.5,12
"station_542",32,12
"station_543",32.5,12
"station_544",33,12
"station_545",33.5,12
"station_546",34,12
"station_547",34.5,12
"station_548",35,12
"station_549",23,11.5
"station_550",23.5,11.5
"station_551",24,11.5
"station_552",24.5,11.5
"station_553",25,11.5
"station_554",25.5,11.5
"station_555",26,11.5
"station_556",26.5,11.5
"station_557",27,11.5
"station_558",27.5,11.5
"station_559",28,11.5
"station_560",28.5,11.5
"station_561",29,11.5
"station_562",29.5,11.5
"station_563",30,11.5
"station_564",30.5,11.5
"station_565",31,11.5
"station_566",31.5,11.5
"station_567",32,11.5
"station_568",32.5,11.5
"station_569",33,11.5
"station_570",33.5,11.5
"station_571",34,11.5
"station_572",34.5,11.5
"station_573",35,11.5
"station_574",23,11
"station_575",23.5,11
"station_576",24,11
"station_577",24.5,11
"station_578",25,11
"station_579",25.5,11
"station_580",26,11
"station_581",26.5,11
"station_582",27,11
"station_583",27.5,11
"station_584",28,11
"station_585",28.5,11
"station_586",29,11
"station_587",29.5,11
"station_588",30,11
"station_589",30.5,11
"station_590",31,11
"station_591",31.5,11
"station_592",32,11
"station_593",32.5,11
"station_594",33,11
"station_595",33.5,11
"station_596",34,11
"station_597",34.5,11
"station_598",23.5,10.5
"station_599",24,10.5
"station_600",24.5,10.5
"station_601",25,10.5
"station_602",25.5,10.5
"station_603",26,10.5
"station_604",26.5,10.5
"station_605",27,10.5
"station_606",27.5,10.5
"station_607",28,10.5
"station_608",28.5,10.5
"station_609",29,10.5
"station_610",29.5,10.5
"station_611",30,10.5
"station_612",30.5,10.5
"station_613",31,10.5
"station_614",31.5,10.5
"station_615",32,10.5
"station_616",32.5,10.5
"station_617",33,10.5
"station_618",33.5,10.5
"station_619",34,10.5
"station_620",24,10
"station_621",24.5,10
"station_622",25,10
"station_623",25.5,10
"station_624",26,10
"station_625",26.5,10
"station_626",27,10
"station_627",27.5,10
"station_628",28,10
"station_629",28.5,10
"station_630",29,10
"station_631",29.5,10
