"","cell","x","y","layer.1.1.1.1.1.1.1.1.1","x.1","y.1","optional"
"723",1064,26.5,7.5,3.6,26.5,7.5,TRUE
"724",1065,27,7.5,2.2,27,7.5,TRUE
"725",1066,27.5,7.5,1.2,27.5,7.5,TRUE
"726",1067,28,7.5,0.9,28,7.5,TRUE
"727",1068,28.5,7.5,0.4,28.5,7.5,TRUE
"728",1069,29,7.5,0.1,29,7.5,TRUE
"729",1070,29.5,7.5,0,29.5,7.5,TRUE
"730",1071,30,7.5,0,30,7.5,TRUE
"731",1072,30.5,7.5,0,30.5,7.5,TRUE
"732",1073,31,7.5,0,31,7.5,TRUE
"733",1074,31.5,7.5,0,31.5,7.5,TRUE
"734",1075,32,7.5,2.1,32,7.5,TRUE
"735",1076,32.5,7.5,2.9,32.5,7.5,TRUE
"736",1077,33,7.5,5,33,7.5,TRUE
"737",1078,33.5,7.5,7.9,33.5,7.5,TRUE
"738",1098,26.5,7,7.9,26.5,7,TRUE
"739",1099,27,7,3.5,27,7,TRUE
"740",1100,27.5,7,3,27.5,7,TRUE
"741",1101,28,7,2.4,28,7,TRUE
"742",1102,28.5,7,1.7,28.5,7,TRUE
"743",1103,29,7,0.7,29,7,TRUE
"744",1104,29.5,7,0.2,29.5,7,TRUE
"745",1105,30,7,0,30,7,TRUE
"746",1106,30.5,7,0,30.5,7,TRUE
"747",1107,31,7,0,31,7,TRUE
"748",1108,31.5,7,0,31.5,7,TRUE
"749",1109,32,7,3.3,32,7,TRUE
"750",1110,32.5,7,3.2,32.5,7,TRUE
"751",1111,33,7,5.5,33,7,TRUE
"752",1112,33.5,7,7.1,33.5,7,TRUE
"753",1113,34,7,14,34,7,TRUE
"754",1132,26.5,6.5,15.1,26.5,6.5,TRUE
"755",1133,27,6.5,9.5,27,6.5,TRUE
"756",1134,27.5,6.5,5.6,27.5,6.5,TRUE
"757",1135,28,6.5,3.5,28,6.5,TRUE
"758",1136,28.5,6.5,3.6,28.5,6.5,TRUE
"759",1137,29,6.5,1.3,29,6.5,TRUE
"760",1138,29.5,6.5,0.5,29.5,6.5,TRUE
"761",1139,30,6.5,0.6,30,6.5,TRUE
"762",1140,30.5,6.5,1.6,30.5,6.5,TRUE
"763",1141,31,6.5,2.6,31,6.5,TRUE
"764",1142,31.5,6.5,3.6,31.5,6.5,TRUE
"765",1143,32,6.5,3.9,32,6.5,TRUE
"766",1144,32.5,6.5,3.5,32.5,6.5,TRUE
"767",1145,33,6.5,6.3,33,6.5,TRUE
"768",1146,33.5,6.5,8.3,33.5,6.5,TRUE
"769",1147,34,6.5,16.8,34,6.5,TRUE
"770",1148,34.5,6.5,20.7,34.5,6.5,TRUE
"771",1167,27,6,18,27,6,TRUE
"772",1168,27.5,6,10.5,27.5,6,TRUE
"773",1169,28,6,6,28,6,TRUE
"774",1170,28.5,6,5.1,28.5,6,TRUE
"775",1171,29,6,4.1,29,6,TRUE
"776",1172,29.5,6,3.3,29.5,6,TRUE
"777",1173,30,6,4.6,30,6,TRUE
"778",1174,30.5,6,4.3,30.5,6,TRUE
"779",1175,31,6,6.2,31,6,TRUE
"780",1176,31.5,6,3.1,31.5,6,TRUE
"781",1177,32,6,3.4,32,6,TRUE
"782",1178,32.5,6,3.9,32.5,6,TRUE
"783",1179,33,6,10.7,33,6,TRUE
"784",1180,33.5,6,12.7,33.5,6,TRUE
"785",1181,34,6,16.8,34,6,TRUE
"786",1182,34.5,6,17.5,34.5,6,TRUE
"787",1183,35,6,28.9,35,6,TRUE
"788",1202,27.5,5.5,16.8,27.5,5.5,TRUE
"789",1203,28,5.5,11.2,28,5.5,TRUE
"790",1204,28.5,5.5,6.5,28.5,5.5,TRUE
"791",1205,29,5.5,5.5,29,5.5,TRUE
"792",1206,29.5,5.5,5.7,29.5,5.5,TRUE
"793",1207,30,5.5,11.5,30,5.5,TRUE
"794",1208,30.5,5.5,14.4,30.5,5.5,TRUE
"795",1209,31,5.5,10.2,31,5.5,TRUE
"796",1210,31.5,5.5,6.1,31.5,5.5,TRUE
"797",1211,32,5.5,4.5,32,5.5,TRUE
"798",1212,32.5,5.5,5.8,32.5,5.5,TRUE
"799",1213,33,5.5,14.3,33,5.5,TRUE
"800",1214,33.5,5.5,17.9,33.5,5.5,TRUE
"801",1215,34,5.5,19.2,34,5.5,TRUE
"802",1216,34.5,5.5,17.6,34.5,5.5,TRUE
"803",1217,35,5.5,23.9,35,5.5,TRUE
"804",1236,27.5,5,28.5,27.5,5,TRUE
"805",1237,28,5,17.9,28,5,TRUE
"806",1238,28.5,5,10.8,28.5,5,TRUE
"807",1239,29,5,11.2,29,5,TRUE
"808",1240,29.5,5,15.4,29.5,5,TRUE
"809",1241,30,5,16.5,30,5,TRUE
"810",1242,30.5,5,13.4,30.5,5,TRUE
"811",1243,31,5,11.7,31,5,TRUE
"812",1244,31.5,5,8.9,31.5,5,TRUE
"813",1245,32,5,7.6,32,5,TRUE
"814",1246,32.5,5,14.9,32.5,5,TRUE
"815",1247,33,5,21.8,33,5,TRUE
"816",1248,33.5,5,23.2,33.5,5,TRUE
"817",1249,34,5,22.7,34,5,TRUE
"818",1250,34.5,5,18.5,34.5,5,TRUE
"819",1251,35,5,18.1,35,5,TRUE
"820",1252,35.5,5,31.9,35.5,5,TRUE
"821",1272,28.5,4.5,18.9,28.5,4.5,TRUE
"822",1273,29,4.5,22,29,4.5,TRUE
"823",1275,30,4.5,33.3,30,4.5,TRUE
"824",1276,30.5,4.5,23.1,30.5,4.5,TRUE
"825",1277,31,4.5,16.1,31,4.5,TRUE
"826",1278,31.5,4.5,9.5,31.5,4.5,TRUE
"827",1279,32,4.5,10.8,32,4.5,TRUE
"828",1280,32.5,4.5,25.7,32.5,4.5,TRUE
"829",1281,33,4.5,44.9,33,4.5,TRUE
"830",1282,33.5,4.5,48.6,33.5,4.5,TRUE
"831",1283,34,4.5,53.4,34,4.5,TRUE
"832",1310,30.5,4,33.1,30.5,4,TRUE
"833",1311,31,4,24.9,31,4,TRUE
"834",1312,31.5,4,14,31.5,4,TRUE
"835",1313,32,4,16.5,32,4,TRUE
"836",1314,32.5,4,31.7,32.5,4,TRUE
"837",1315,33,4,67,33,4,TRUE
"838",1316,33.5,4,61,33.5,4,TRUE
